recordId,vesselType,vesselLOA,vesselBeam,blockCoefficient,transitSpeed,cargoType,vesselStaticDraft,vesselDynamicDraft,cargoCondition,arrivalDraft,departureDraft,requiredUKC,requiredUKCSpec,ukcPolicy,channelDepthAtTide,berthDepthAtTide,tideHeight,waveCondition,waveHeight,squatAllowance,heelAllowance,waveResponseAllowance,safetyMargin,totalAllowances,calculatedUKC,ukcMargin,ukcStatus,optimalTransitTime,isConfined
1794,MR_Tanker,184,29,0.782,14.7,Chemicals,11.14,9.13,Ballast,6.13,8.06,0.5,8.2%,Net,11.9,11.3,0.33,Rough,3.97,3,0.24,1.5,0.59,5.33,1.03,0.53,Adequate,16:30,TRUE
1795,Suezmax,287,49,0.809,14.7,Crude Oil,16.67,19.67,Laden,16.67,8,1.35,8.1%,Dynamic,23.8,23,3.3,Rough,2.59,3,0.43,0.9,0.42,4.75,2.8,1.45,Safe,20:45,FALSE
1796,Cruise_Ship,283,33,0.613,20,Passengers,8.24,11.24,Laden,8.24,7.42,0.91,0.91m,Net,13.2,11.8,3.05,Slight,1.01,3,0.19,0.36,0.75,4.3,1.41,0.5,Marginal,17:15,TRUE
1797,LNG_Carrier,302,54,0.721,17.3,LNG,11.07,10.2,Ballast,7.2,11.07,1.33,1.33m,Gross,13.7,12.8,1.78,Slight,0.68,3,0.35,0.23,0.5,4.08,6.5,5.17,Safe,15:15,FALSE
1798,Cruise_Ship,273,42,0.625,23.3,Passengers,9.17,12.17,Laden,9.17,8.25,1.07,11.7%,Dynamic,16.7,16,2.6,Calm,0.26,3,0.31,0,0.46,3.77,4.22,3.15,Safe,02:45,TRUE
1799,General_Cargo,136,27,0.724,13.5,Steel,9.15,8.03,Ballast,5.03,9.15,0.62,12.3%,Gross,12.3,10.3,3.69,Calm,0.17,3,0.1,0,0.53,3.63,7.27,6.65,Safe,07:45,TRUE
1800,Aframax,233,44,0.784,13.7,Crude Oil,13.73,9.87,Ballast,6.87,13.73,0.98,0.98m,Dynamic,12.7,11.2,2.11,Moderate,2.2,3,0.39,0.94,0.67,5,1.5,0.52,Adequate,12:30,TRUE
1801,Capesize_Bulk,292,46,0.855,12.1,Iron Ore,17.42,20.42,Laden,17.42,10.19,2.15,12.4%,Gross,25.1,23.9,2.28,Slight,0.51,3,0.25,0.17,0.38,3.8,7.68,5.53,Safe,04:15,FALSE
1802,General_Cargo,159,28,0.706,12,Steel,8.73,10.59,Laden,8.73,4.8,1.21,1.21m,Gross,16.1,15.1,2.24,Moderate,2.04,1.86,0.21,1.02,0.68,3.77,7.37,6.16,Safe,06:45,FALSE
1803,Suezmax,277,53,0.812,14.8,Crude Oil,16.38,10.86,Ballast,7.86,13.51,0.65,0.65m,Net,12.6,11.4,4.8,Calm,0.03,3,0.25,0,0.78,4.03,1.49,0.84,Adequate,03:30,TRUE
1804,Panamax_Bulk,224,32,0.823,14.8,Grain,13.43,16.43,Laden,13.43,6.04,0.86,0.86m,Net,18.1,17.4,1.97,Calm,0.46,3,0.32,0,0.78,4.1,1.35,0.49,Marginal,03:15,TRUE
1805,Panamax_Bulk,237,33,0.846,14.8,Grain,14.37,17.37,Laden,14.37,8.5,0.71,0.71m,Net,19.6,18.8,1.47,Calm,0.04,3,0.34,0,0.48,3.82,1.89,1.18,Safe,04:30,TRUE
1806,Handysize_Bulk,178,28,0.806,13.4,General Bulk,9.35,12.35,Laden,9.35,5.23,1.19,12.7%,Gross,15.5,14.7,1.31,Slight,0.74,3,0.22,0.37,0.49,4.08,6.15,4.96,Safe,11:30,TRUE
1807,MR_Tanker,178,31,0.768,14.3,Chemicals,10.85,13.85,Laden,10.85,5.97,1,9.2%,Dynamic,17.8,16.1,3.81,Slight,1.02,3,0.16,0.51,0.6,4.27,3.28,2.28,Safe,04:15,TRUE
1808,Handymax_Bulk,188,30,0.833,13.1,Grain,10.25,12.88,Laden,10.25,4.92,1.51,14.7%,Gross,17.9,16.1,2.09,Slight,0.78,2.63,0.16,0.39,0.72,3.9,7.65,6.14,Safe,07:15,FALSE
1809,LNG_Carrier,317,51,0.743,19.6,LNG,11.45,11.91,PartLaden,8.91,10.75,0.99,11.1%,Dynamic,14,13.2,2.46,Calm,0.04,3,0.6,0,0.47,4.07,1.49,0.5,Adequate,05:45,FALSE
1810,MR_Tanker,171,33,0.77,14.7,Refined Products,9.95,12.95,Laden,9.95,6.63,1.21,1.21m,Dynamic,14.9,14.3,4.36,Calm,0.39,3,0.23,0,0.8,4.03,1.72,0.51,Adequate,16:30,TRUE
1811,Panamax_Container,264,35,0.638,20.3,Containers,13.44,11.74,Ballast,8.74,13.44,1.28,14.7%,Gross,13.6,12.8,1.23,Slight,0.69,3,0.2,0.26,0.5,3.96,4.86,3.58,Safe,21:30,FALSE
1812,LNG_Carrier,343,47,0.722,17.4,LNG,11.7,14.7,Laden,11.7,7.6,1.21,10.3%,Gross,19.5,18.3,3.55,Moderate,1.61,3,0.27,0.47,0.57,4.31,7.8,6.59,Safe,07:00,FALSE
1813,Capesize_Bulk,274,43,0.86,13,Coal,16.74,19.74,Laden,16.74,11.02,0.54,0.54m,Net,23,21.8,2.23,Calm,0.02,3,0.27,0,0.64,3.91,2.99,2.45,Safe,18:00,TRUE
1814,Panamax_Container,283,33,0.641,22.5,Containers,12.89,13.25,PartLaden,10.25,10.55,0.96,9.3%,Dynamic,16.7,15.3,2.11,Slight,0.88,3,0.28,0.31,0.74,4.33,2.86,1.9,Safe,05:45,FALSE
1815,ULCV,382,58,0.687,23.2,Containers,15.35,12.21,Ballast,9.21,15.35,0.61,6.7%,Net,14,12.4,4.33,Slight,0.86,3,0.53,0.23,0.52,4.28,1.03,0.42,Marginal,15:45,TRUE
1816,Capesize_Bulk,274,50,0.842,12.2,Iron Ore,16.87,10.09,Ballast,7.09,12.77,0.5,6.1%,Net,12.9,11.6,1.6,Moderate,2.21,3,0.2,0.81,0.41,4.42,1.8,1.3,Safe,04:00,TRUE
1817,Cruise_Ship,327,39,0.628,22.5,Passengers,7.58,9.82,Ballast,6.82,6.57,1.47,1.47m,Gross,12.5,11.6,3.25,Rough,2.8,3,0.26,0.86,0.39,4.51,5.68,4.21,Safe,20:30,TRUE
1818,MR_Tanker,184,31,0.789,14.2,Refined Products,9.6,12.55,Laden,9.6,6.36,0.91,0.91m,Net,15.4,14.1,7.04,Moderate,1.99,2.95,0.16,0.99,0.51,4.61,1.7,0.79,Adequate,15:45,FALSE
1819,ULCV,398,60,0.719,21,Containers,15.44,16.11,PartLaden,13.11,13.71,0.71,5.4%,Net,20.2,18.9,4.8,Moderate,1.55,3,0.45,0.39,0.56,4.4,3.25,2.54,Safe,23:15,FALSE
1820,Feeder_Container,130,28,0.634,19.7,Containers,8.47,9.27,PartLaden,6.27,4.24,1.3,1.3m,Gross,10.5,9.6,1.09,Rough,3.32,3,0.31,1.5,0.65,5.46,4.23,2.93,Safe,18:45,TRUE
1821,MR_Tanker,177,29,0.786,14,Refined Products,11.06,14.06,Laden,11.06,6.08,0.81,7.3%,Net,16.3,14.8,11.79,Moderate,1.57,3,0.14,0.79,0.58,4.51,1.31,0.5,Adequate,16:15,FALSE
1822,Handymax_Bulk,189,33,0.807,14.2,Fertilizer,10.5,13.5,Laden,10.5,5.04,0.77,0.77m,Net,16.1,14.6,0.03,Moderate,2.09,3,0.31,1.04,0.65,5,1.25,0.48,Marginal,20:30,TRUE
1823,Cruise_Ship,268,40,0.599,22.3,Passengers,8.76,10.88,Ballast,7.88,8.76,0.64,8.1%,Net,13.4,12.3,1.86,Rough,3.65,3,0.36,1.36,0.37,5.09,0.8,0.16,Marginal,10:00,TRUE
1824,Suezmax,270,55,0.819,12.8,Crude Oil,15.77,18.77,Laden,15.77,7.57,1.56,9.9%,Dynamic,23.2,22.5,4.63,Calm,0.31,3,0.41,0,0.4,3.81,4.02,2.46,Safe,07:15,FALSE
1825,LNG_Carrier,299,47,0.73,16.8,LNG,11.3,14.3,Laden,11.3,7.35,1.47,13.0%,Gross,15.1,13.5,3.35,Slight,0.56,3,0.38,0.19,0.75,4.32,3.8,2.33,Safe,05:30,TRUE
1826,General_Cargo,136,27,0.726,13.8,Project Cargo,9,12,Laden,9,4.95,1.04,11.6%,Dynamic,15.1,14,1.77,Calm,0.09,3,0.17,0,0.78,3.95,2.93,1.89,Safe,10:30,TRUE
1827,Car_Carrier,216,32,0.602,19.8,Vehicles,10.04,10.53,Ballast,7.53,10.04,0.5,5.7%,Net,12.4,11.2,0.84,Slight,1.03,3,0.39,0.48,0.43,4.3,1,0.5,Adequate,20:00,FALSE
1828,Panamax_Bulk,233,32,0.843,14.7,Iron Ore,12.84,8.49,Ballast,5.78,12.84,0.5,8.6%,Dynamic,13.1,11.7,0.71,Moderate,2.04,2.71,0.29,0.88,0.56,4.44,3.44,2.94,Safe,01:45,FALSE
1829,Neo_Panamax,330,52,0.672,21,Containers,14.47,11.97,Ballast,8.97,14.47,0.85,0.85m,Net,15.7,14.6,0.41,Calm,0.46,3,0.7,0,0.66,4.36,3.03,2.18,Safe,00:45,TRUE
1830,VLCC,347,60,0.837,10.5,Crude Oil,21.96,11.55,Ballast,9.88,17.61,0.92,0.92m,Dynamic,15,13.5,2.48,Calm,0.05,1.67,0.41,0,0.69,2.77,3.04,2.12,Safe,15:45,FALSE
1831,ULCV,388,58,0.712,23.2,Containers,16.13,19.13,Laden,16.13,9.68,1.2,7.4%,Net,21.2,20.7,4.79,Calm,0.28,3,0.41,0,0.43,3.84,1.66,0.46,Marginal,20:30,TRUE
1832,Handymax_Bulk,199,33,0.814,15,Cement,11.9,14.9,Laden,11.9,5.71,1.52,12.8%,Gross,17.1,15.3,3.26,Slight,1.08,3,0.16,0.54,0.51,4.21,5.2,3.68,Safe,09:45,TRUE
1833,Panamax_Bulk,237,34,0.853,13.3,Iron Ore,12.79,15.79,Laden,12.79,5.76,0.58,0.58m,Net,17.9,16.4,2.63,Slight,1.14,3,0.15,0.48,0.67,4.3,1.48,0.9,Adequate,15:45,FALSE
1834,Suezmax,296,50,0.837,14.3,Crude Oil,16.44,19.44,Laden,16.44,7.89,1.09,1.09m,Dynamic,22.8,21.4,9.62,Slight,0.66,3,0.38,0.22,0.47,4.07,2.76,1.67,Safe,12:30,FALSE
1835,Panamax_Tanker,222,34,0.819,13.9,Refined Products,12.08,9.28,Ballast,6.28,12.08,1.19,1.19m,Gross,10.2,8.3,2,Moderate,1.31,3,0.17,0.59,0.45,4.21,3.92,2.73,Safe,12:00,TRUE
1836,Capesize_Bulk,275,49,0.841,12.7,Iron Ore,16.28,9.33,Ballast,6.84,12.46,0.76,0.76m,Net,12.1,10.5,4.43,Moderate,1.86,2.49,0.19,0.68,0.62,3.98,1.9,1.14,Safe,13:15,FALSE
1837,Panamax_Bulk,233,36,0.821,14.8,Coal,14.22,17.22,Laden,14.22,9.04,0.81,5.7%,Net,19.9,19.3,1.21,Moderate,2.4,3,0.32,1.03,0.63,4.98,1.33,0.52,Adequate,07:45,TRUE
1838,Aframax,266,43,0.784,13.3,Refined Products,12.9,15.9,Laden,12.9,6.45,1.82,1.82m,Gross,18.3,16.3,1.13,Slight,1.07,3,0.29,0.4,0.42,4.11,5.4,3.58,Safe,19:30,TRUE
1839,Capesize_Bulk,278,43,0.864,13.1,Iron Ore,16.06,9.48,Ballast,6.75,16.06,1.37,1.37m,Gross,13.2,11.4,4.73,Calm,0.15,2.73,0.15,0,0.36,3.24,6.45,5.08,Safe,12:15,FALSE
1840,MR_Tanker,184,33,0.78,14.6,Refined Products,10.65,13.65,Laden,10.65,6.74,1.12,10.5%,Dynamic,16.9,15.7,3.72,Moderate,1.5,3,0.14,0.75,0.33,4.22,2.36,1.24,Safe,06:15,TRUE
1841,Feeder_Container,142,26,0.643,18,Containers,9.65,12.65,Laden,9.65,6.56,0.89,0.89m,Dynamic,15.3,13.9,5.5,Calm,0.22,3,0.19,0,0.32,3.51,2.46,1.57,Safe,06:00,TRUE
1842,Car_Carrier,195,35,0.591,20.7,Vehicles,8.19,11.19,Laden,8.19,6.14,1.05,1.05m,Dynamic,14.1,13.5,6.33,Calm,0.24,3,0.45,0,0.65,4.1,2.46,1.41,Safe,18:30,FALSE
1843,MR_Tanker,174,34,0.78,13.2,Chemicals,11.06,13.57,Laden,11.06,6.08,0.97,8.8%,Net,17.4,16.2,4.66,Slight,1.15,2.51,0.19,0.57,0.58,3.85,3.07,2.1,Safe,21:00,FALSE
1844,Handymax_Bulk,180,32,0.833,14.1,Grain,10.1,7.31,Ballast,4.85,10.1,0.58,11.9%,Dynamic,10.5,8.5,0.82,Slight,0.52,2.46,0.19,0.26,0.51,3.42,2.74,2.16,Safe,20:15,FALSE
1845,Panamax_Container,284,33,0.68,23.9,Containers,12.58,11.18,Ballast,8.18,12.58,0.53,0.53m,Net,13.6,12.3,2.4,Moderate,1.52,3,0.29,0.54,0.7,4.53,1.59,1.06,Safe,22:30,TRUE
1846,Capesize_Bulk,279,44,0.838,12.6,Coal,18.2,17.38,PartLaden,14.38,10.27,1.97,13.7%,Gross,18.5,16.8,8.02,Calm,0.44,3,0.15,0,0.31,3.46,4.12,2.15,Safe,17:45,TRUE
1847,Panamax_Tanker,242,37,0.798,13.9,Chemicals,11.22,14.07,Laden,11.22,5.83,0.95,8.4%,Net,17.8,16.6,1.03,Moderate,2.23,2.85,0.25,0.92,0.65,4.67,2.56,1.61,Safe,14:15,FALSE
1848,Suezmax,290,50,0.821,12.9,Crude Oil,15.39,10.39,Ballast,7.39,15.39,0.96,0.96m,Net,12.1,11.5,0.35,Slight,0.62,3,0.25,0.21,0.61,4.07,1.25,0.29,Marginal,07:45,TRUE
1849,Neo_Panamax,336,50,0.679,22.1,Containers,14.95,17.95,Laden,14.95,9.27,2.2,14.7%,Gross,23.5,21.6,1.25,Slight,0.56,3,0.51,0.17,0.43,4.11,8.55,6.35,Safe,06:30,FALSE
1850,Handymax_Bulk,180,28,0.807,14.6,Grain,12.13,15.13,Laden,12.13,5.82,0.68,5.6%,Net,19.3,17.5,2.64,Slight,0.96,3,0.16,0.48,0.42,4.06,3.53,2.85,Safe,15:45,TRUE
1851,VLCC,331,56,0.852,10.7,Crude Oil,19.82,22.82,Laden,19.82,8.92,1.04,1.04m,Dynamic,26.4,25,1.4,Calm,0.27,3,0.26,0,0.39,3.65,3.32,2.28,Safe,16:30,TRUE
1852,ULCV,388,57,0.71,23.8,Containers,15.95,12.57,Ballast,9.57,15.95,0.74,7.8%,Net,14.5,12.7,0.74,Calm,0.02,3,0.38,0,0.66,4.04,1.55,0.81,Adequate,13:45,FALSE
1853,Handysize_Bulk,162,25,0.804,12.8,General Bulk,9.54,7.77,Ballast,4.77,7.6,0.58,12.1%,Gross,7.7,6.4,0.73,Moderate,2.01,3,0.21,1,0.46,4.67,2.93,2.35,Safe,15:45,TRUE
1854,Handysize_Bulk,156,30,0.781,13.6,Steel,9.71,12.71,Laden,9.71,4.86,1.42,1.42m,Dynamic,16.3,15,2.44,Slight,1.19,3,0.2,0.59,0.48,4.27,2.8,1.38,Safe,06:30,TRUE
1855,VLCC,343,57,0.85,12,Crude Oil,20.85,11.62,Ballast,9.38,17.23,1.63,1.63m,Gross,15.1,13.7,1.54,Calm,0.49,2.24,0.35,0,0.72,3.31,5.72,4.09,Safe,09:15,FALSE
1856,Panamax_Bulk,238,36,0.851,14.5,Grain,13.7,16.7,Laden,13.7,6.17,1.24,1.24m,Gross,18.8,17.4,2.44,Moderate,1.25,3,0.14,0.53,0.31,3.98,5.1,3.86,Safe,08:45,TRUE
1857,VLCC,335,67,0.859,12.2,Crude Oil,18.48,11.32,Ballast,8.32,18.48,1.01,1.01m,Dynamic,13.5,12.5,4.76,Slight,0.8,3,0.41,0.24,0.4,4.05,1.53,0.52,Adequate,02:15,TRUE
1858,VLCC,322,60,0.834,10.7,Crude Oil,18.73,21.04,Laden,18.73,8.43,1.98,1.98m,Gross,26.6,25.8,1.82,Calm,0.38,2.31,0.21,0,0.79,3.31,7.87,5.89,Safe,09:15,FALSE
1859,LNG_Carrier,338,54,0.731,16.3,LNG,12.11,15.11,Laden,12.11,8.5,0.61,0.61m,Net,19.5,18.4,0.2,Slight,0.85,3,0.58,0.25,0.49,4.32,3.56,2.95,Safe,14:15,FALSE
1860,Suezmax,274,48,0.815,13.2,Crude Oil,15.19,18.19,Laden,15.19,7.29,0.7,0.7m,Net,22.2,20.7,1.34,Calm,0.24,3,0.43,0,0.62,4.05,3.58,2.88,Safe,07:30,FALSE
1861,Car_Carrier,207,31,0.587,18.7,Vehicles,8.9,11.9,Laden,8.9,6.68,1.27,1.27m,Dynamic,14.7,13.2,1.06,Calm,0.24,3,0.24,0,0.46,3.7,2.56,1.29,Safe,16:30,FALSE
1862,Capesize_Bulk,292,48,0.853,13.9,Iron Ore,17.03,10.15,Ballast,7.15,17.03,1.61,1.61m,Gross,13.7,12.1,1.98,Slight,1.23,3,0.23,0.42,0.63,4.28,6.55,4.94,Safe,04:45,TRUE
1863,Capesize_Bulk,288,48,0.834,14.5,Coal,18.27,16.3,PartLaden,13.3,16.45,0.75,5.6%,Net,20.4,19.3,10.16,Slight,1.12,3,0.47,0.39,0.71,4.57,3.24,2.49,Safe,13:00,TRUE
1864,Suezmax,297,54,0.81,14,Refined Products,16.05,19.05,Laden,16.05,7.7,1.27,1.27m,Gross,21.9,20.1,2.25,Calm,0.16,3,0.37,0,0.37,3.74,5.85,4.58,Safe,18:15,TRUE
1865,Panamax_Container,272,32,0.624,23.9,Containers,12.81,15.81,Laden,12.81,7.32,1.18,9.2%,Net,18,16.9,1.75,Slight,0.72,3,0.42,0.26,0.39,4.07,1.51,0.33,Marginal,01:30,TRUE
1866,VLCC,348,68,0.823,11.4,Crude Oil,22.24,20.22,PartLaden,17.22,17.81,1.68,9.8%,Net,23,22.3,4.03,Slight,1.14,3,0.5,0.33,0.31,4.14,1.95,0.27,Marginal,08:45,TRUE
1867,Car_Carrier,224,31,0.568,18.9,Vehicles,8.97,11.97,Laden,8.97,6.73,0.91,10.2%,Dynamic,14,13,2.18,Calm,0.05,3,0.33,0,0.37,3.7,1.7,0.79,Adequate,03:15,FALSE
1868,ULCV,394,60,0.717,22.9,Containers,16.31,19.31,Laden,16.31,9.79,1.38,8.4%,Net,22.3,21.4,0.22,Moderate,1.25,3,0.8,0.32,0.33,4.45,1.87,0.49,Marginal,06:30,TRUE
1869,ULCV,395,59,0.682,23.5,Containers,14.78,11.87,Ballast,8.87,14.78,0.77,8.7%,Dynamic,14.2,12.9,0.99,Moderate,1.92,3,0.62,0.49,0.49,4.6,1.22,0.45,Marginal,02:45,TRUE
1870,ULCV,384,56,0.681,20.1,Containers,14.55,17.55,Laden,14.55,10.9,0.64,0.64m,Net,21.2,19.9,2.87,Moderate,1.45,3,0.44,0.38,0.35,4.17,2.83,2.19,Safe,21:45,TRUE
1871,LNG_Carrier,304,48,0.736,17.8,LNG,12.08,15.08,Laden,12.08,7.85,1.04,8.6%,Dynamic,19.4,18.2,2.38,Moderate,2.1,3,0.22,0.69,0.4,4.31,3.41,2.37,Safe,07:45,TRUE
1872,Feeder_Container,185,28,0.634,16.9,Containers,9.96,11.3,PartLaden,8.3,9.04,0.9,0.9m,Net,13.5,12.3,0.81,Slight,1.17,3,0.25,0.58,0.68,4.51,1.37,0.47,Marginal,01:15,TRUE
1873,ULCV,380,60,0.71,23.4,Containers,16,19,Laden,16,9.6,1.5,9.4%,Dynamic,24.5,24,4.64,Moderate,1.97,3,0.73,0.52,0.49,4.74,4.25,2.75,Safe,03:45,FALSE
1874,Handysize_Bulk,152,24,0.792,12.2,Grain,10.1,8.05,Ballast,5.05,10.1,1.45,1.45m,Dynamic,11.5,11,4.73,Rough,2.72,3,0.1,1.36,0.37,4.83,1.99,0.54,Adequate,05:15,TRUE
1875,Car_Carrier,206,32,0.568,20.7,Vehicles,9.36,12.36,Laden,9.36,7.02,0.79,8.4%,Dynamic,14.4,13.1,2.44,Slight,1.05,3,0.26,0.51,0.47,4.24,1.27,0.48,Marginal,12:45,TRUE
1876,MR_Tanker,176,33,0.761,15.7,Chemicals,10.33,13.33,Laden,10.33,5.68,1.4,13.5%,Gross,14.9,14.3,3.09,Calm,0.21,3,0.25,0,0.54,3.79,4.57,3.17,Safe,07:30,TRUE
1877,MR_Tanker,170,32,0.763,15.7,Chemicals,11.14,11.92,PartLaden,8.92,7.21,0.78,8.7%,Net,15.5,13.9,1.4,Calm,0.2,3,0.28,0,0.61,3.89,3.3,2.52,Safe,18:00,TRUE
1878,Panamax_Container,281,35,0.645,22.9,Containers,12.54,15.54,Laden,12.54,8.15,1.16,9.3%,Dynamic,18,17.2,1.53,Slight,0.86,3,0.45,0.31,0.39,4.15,1.7,0.54,Adequate,18:00,FALSE
1879,Feeder_Container,200,28,0.608,19.9,Containers,9.73,12.73,Laden,9.73,6.62,0.96,9.8%,Net,15.3,14,2.44,Slight,0.58,3,0.2,0.29,0.64,4.13,2.08,1.12,Safe,23:30,TRUE
1880,Neo_Panamax,325,48,0.694,21.9,Containers,14.6,17.6,Laden,14.6,8.86,1.97,1.97m,Gross,19.4,18.8,4.15,Slight,1.19,3,0.6,0.37,0.57,4.54,4.8,2.83,Safe,06:45,TRUE
1881,General_Cargo,133,27,0.728,12.5,General Cargo,7.65,10.43,Laden,7.65,4.91,0.77,10.1%,Gross,10.9,9.9,1.53,Rough,2.72,2.78,0.19,1.36,0.72,5.05,3.25,2.48,Safe,06:00,FALSE
1882,General_Cargo,129,24,0.726,12.3,General Cargo,9.8,12.8,Laden,9.8,5.39,1.48,1.48m,Gross,17.5,16.7,2.31,Moderate,1.59,3,0.19,0.8,0.44,4.43,7.7,6.22,Safe,01:15,TRUE
1883,Cruise_Ship,317,33,0.608,19.6,Passengers,8.36,11.36,Laden,8.36,5.49,0.88,0.88m,Dynamic,13.9,12.8,4.49,Rough,2.92,3,0.28,0.92,0.42,4.62,1.34,0.46,Marginal,13:15,TRUE
1884,Capesize_Bulk,291,44,0.863,14.1,Iron Ore,17.05,20.05,Laden,17.05,7.16,1.95,11.4%,Gross,25.4,24.7,0.32,Slight,1.24,3,0.36,0.43,0.71,4.5,8.35,6.4,Safe,06:15,TRUE
1885,Handysize_Bulk,156,25,0.792,13,Grain,9.42,9.98,PartLaden,6.98,4.79,0.74,10.6%,Gross,14.4,12.5,0.58,Calm,0.47,3,0.14,0,0.75,3.89,7.42,6.68,Safe,23:15,TRUE
1886,Suezmax,273,51,0.82,13.2,Refined Products,15.18,9.4,Ballast,7.29,15.18,0.84,11.5%,Gross,15,14.2,1.27,Slight,0.85,2.11,0.42,0.31,0.72,3.56,7.71,6.87,Safe,12:45,FALSE
1887,Neo_Panamax,336,52,0.656,21.4,Containers,14.47,11.97,Ballast,8.97,11.66,0.8,8.9%,Dynamic,16.4,14.6,0.08,Slight,0.71,3,0.75,0.21,0.63,4.59,3.47,2.67,Safe,18:45,TRUE
1888,Car_Carrier,202,32,0.566,18.2,Vehicles,9.17,10.16,PartLaden,7.16,5.23,0.75,10.5%,Gross,14.7,13.7,1.08,Calm,0.38,3,0.38,0,0.67,4.05,7.54,6.79,Safe,08:00,TRUE
1889,Handysize_Bulk,154,27,0.792,12.6,Grain,9.17,7.58,Ballast,4.58,9.17,0.54,11.9%,Gross,11.8,11.3,1.27,Slight,1.15,3,0.21,0.57,0.74,4.52,7.22,6.68,Safe,10:00,TRUE
1890,LNG_Carrier,315,47,0.729,17,LNG,11.82,10.68,Ballast,7.68,11.82,1.03,1.03m,Dynamic,13.7,12.8,2.21,Rough,3.56,3,0.32,1.13,0.73,5.18,1.57,0.54,Adequate,06:15,TRUE
1891,Handysize_Bulk,146,25,0.803,12.5,Steel,9.81,7.91,Ballast,4.91,6.88,0.51,10.5%,Dynamic,9.1,7.1,1.16,Slight,0.89,3,0.18,0.45,0.33,3.96,0.56,0.05,Marginal,16:15,TRUE
1892,Car_Carrier,215,30,0.565,18.9,Vehicles,8.15,9.11,Ballast,6.11,8.15,0.61,9.9%,Dynamic,12,11.3,1.93,Very Rough,4.78,3,0.3,1.5,0.71,5.51,1.09,0.48,Marginal,10:15,TRUE
1893,Suezmax,276,49,0.827,12.8,Refined Products,15.02,18.02,Laden,15.02,11.25,0.66,0.66m,Net,19.8,19.1,2.45,Slight,1.04,3,0.21,0.38,0.74,4.33,1.19,0.53,Adequate,07:45,TRUE
1894,Panamax_Tanker,231,37,0.818,14,Chemicals,12.16,12.15,PartLaden,9.15,6.81,0.75,8.2%,Net,16.4,15.6,4.98,Slight,0.95,3,0.24,0.41,0.62,4.27,3.6,2.85,Safe,20:15,TRUE
1895,Feeder_Container,167,27,0.656,17.5,Containers,10.9,10.41,Ballast,7.41,10.9,0.95,0.95m,Dynamic,13,11.6,2.13,Moderate,1.72,3,0.26,0.86,0.78,4.9,1.47,0.52,Adequate,01:45,FALSE
1896,Car_Carrier,214,33,0.572,20.8,Vehicles,9.45,10.52,PartLaden,7.52,4.26,0.79,10.5%,Dynamic,13.5,12.7,1.57,Slight,1.21,3,0.31,0.57,0.59,4.47,2.1,1.31,Safe,13:30,TRUE
1897,Car_Carrier,205,31,0.608,18.8,Vehicles,9.08,9.01,PartLaden,6.01,5.5,0.69,11.4%,Dynamic,11.4,10.1,2.02,Moderate,2,3,0.24,0.98,0.65,4.87,1.17,0.48,Marginal,12:15,TRUE
1898,VLCC,350,70,0.841,11.1,Crude Oil,20.22,11.61,Ballast,9.1,15.4,0.57,6.3%,Net,13.4,12.2,1.34,Slight,1,2.51,0.48,0.29,0.41,3.69,1.02,0.45,Marginal,07:00,FALSE
1899,Cruise_Ship,318,33,0.601,21.9,Passengers,8.47,10.62,Ballast,7.62,5.96,0.5,5.6%,Net,12.2,11.2,3.04,Slight,0.61,3,0.36,0.19,0.5,4.05,1.03,0.53,Adequate,19:00,TRUE
1900,MR_Tanker,174,32,0.782,14.7,Refined Products,10.44,13.44,Laden,10.44,6.56,1.38,13.2%,Gross,17.8,17.2,2.16,Calm,0.19,3,0.22,0,0.56,3.78,7.36,5.98,Safe,02:45,TRUE
1901,Panamax_Tanker,222,35,0.788,13.7,Refined Products,11.33,8.08,Ballast,5.89,8.7,1.43,1.43m,Gross,13.6,11.7,1.09,Moderate,2.36,2.19,0.27,1.06,0.71,4.23,7.71,6.28,Safe,21:00,FALSE
1902,Panamax_Tanker,235,32,0.808,14.1,Refined Products,12.12,9.3,Ballast,6.3,12.12,1.37,1.37m,Dynamic,13.2,12,1.12,Calm,0.04,3,0.3,0,0.46,3.76,3.6,2.23,Safe,08:15,TRUE
1903,LNG_Carrier,345,54,0.738,19.4,LNG,11.56,10.51,Ballast,7.51,11.56,0.59,7.9%,Net,12.2,10.6,0.02,Moderate,1.79,3,0.27,0.52,0.63,4.42,0.9,0.31,Marginal,15:00,TRUE
1904,Neo_Panamax,329,48,0.665,24,Containers,14.33,11.88,Ballast,8.88,10.08,0.77,8.7%,Dynamic,15.5,13.6,1.08,Moderate,1.53,3,0.76,0.47,0.66,4.89,2.39,1.62,Safe,15:15,FALSE
1905,Capesize_Bulk,282,50,0.843,13.6,Coal,16.73,9.34,Ballast,7.03,16.73,0.5,7.1%,Net,14.2,12.4,2.3,Slight,0.81,2.31,0.34,0.29,0.53,3.47,4.23,3.73,Safe,18:45,FALSE
1906,Aframax,251,42,0.788,14.3,Crude Oil,12.88,11.53,PartLaden,8.53,6.37,1.01,11.9%,Dynamic,13.5,12.6,2.88,Slight,0.53,3,0.2,0.21,0.79,4.2,1.56,0.55,Adequate,00:30,TRUE
1907,Suezmax,295,48,0.803,14.8,Crude Oil,16.56,16.7,PartLaden,13.7,15.29,0.81,0.81m,Dynamic,19.1,17.5,4.73,Slight,0.6,3,0.47,0.2,0.72,4.39,1.73,0.92,Adequate,22:15,TRUE
